athlete_id,ELO,counted_races,name,country,last_race,races_sequence,elo_sequence
125359,978.755888140346,1,Takahiro Koike,,,,
160256,973.840646269638,1,Takahiro Koshizuka,,,,
85991,981.272570865408,1,Takahiro Okabe,,,,
97198,970.65771891879,4,Takahiro Ota,,,,
6363,944.0005840062,33,Takahiro Toyama,,,,
16111,992.355816224426,3,Takahiro Toyohama,,,,
85884,1027.54393707489,5,Takahiro Yuhara,,,,
30561,944.463189193678,3,Takahito Fujimoto,,,,
98550,944.119677792273,4,Takahito Watanabe,,,,
30830,983.152194439634,1,Takamitsu Iwabuchi,,,,
58502,974.628904419808,2,Takanori Miyazaki,,,,
9761,988.245954147218,1,Takanori Ohmura,,,,
39829,882.535426966029,40,Takanori Sugihara,,,,
31842,985.929058066438,3,Takao Imai,,,,
157449,964.286860017446,2,Takaoki Ichioka,,,,
6396,923.688771491264,5,Takashi Harada,,,,
16525,896.603693792126,8,Takashi Hayano,,,,
24916,975.302034706608,6,Takashi Hosoda,,,,
157457,969.65389232271,1,Takashi Iijima,,,,
78659,973.288075425876,1,Takashi Ito,,,,
66508,988.944899835326,1,Takatsugu Yamanaka,,,,
51606,1009.30296213681,26,Takaya Sukizaki,,,,
6470,1002.07351313352,1,Takayuki Hamada,,,,
74755,982.339868503814,1,Takayuki Hattori,,,,
39886,1016.4634664888,17,Takayuki Ike,,,,
40248,996.191160180093,1,Takayuki Kiryuu,,,,
66646,987.470935967074,2,Takeo Hosoya,,,,
156564,947.65796219708,4,Takeshi Aoyama,,,,
13288,966.707235860845,2,Takeshi Hirakawa,,,,
47951,968.297633815992,5,Takeshi Ishibashi,,,,
9770,942.664048143019,6,Takeshi Tamura,,,,
135588,974.254089562457,1,Taki  Mrabet,,,,
86090,977.859237532075,1,Taku Furukawa,,,,
9771,968.733759025267,1,Taku Toda,,,,
60887,989.999546531188,3,Takuma Kasai,,,,
60906,968.471900005455,2,Takumi Ban,,,,
85882,1015.26127595803,10,Takumi Higo,,,,
98547,1284.62338834158,52,Takumi Hojo,,,,
5820,1023.32008748946,57,Takumi Obara,,,,
26914,975.806197472314,1,Takumi Ohara,,,,
133281,977.038105957635,1,Takumi Sayama,,,,
92018,990.032525460853,6,Takumi Shioiri,,,,
121505,1005.56658473685,1,Takumi Takano,,,,
71540,972.884424758737,1,Takuya Ishihara,,,,
29718,986.058405618451,1,Takuya Kimura,,,,
6857,934.874598135184,4,Takuya Kondo,,,,
26717,978.16003308594,3,Takuya Shibata,,,,
19838,971.451387229993,1,Talha Kemal Kocak,,,,
11381,963.958999407578,2,Tama Christensen,,,,
122897,969.894951088897,1,Tamas Slett,,,,
163621,990.746354905483,2,Tamim Jamal Al-Kuwari,,,,
68995,981.725571398842,1,Tamás Kaiser,,,,
17044,988.533557624613,1,Tamás Kovács,,,,
11412,1038.20476356164,6,Tamás Kéki,,,,
5763,1025.03775047867,72,Tamás Lipták,,,,
5882,972.764361639353,16,Tamás Nógrádi,,,,
86115,959.063686090978,8,Tamás Papp,,,,
11408,1165.34848418188,117,Tamás Tóth,,,,
136605,978.057804358173,1,"Tan Zhou Wen,darrell",,,,
134823,987.475540963705,1,Tao Jouineau,,,,
114140,977.968949067128,1,Tao Wang,,,,
82991,939.088670873107,6,Tarek Magdy,,,,
22401,974.048303154831,2,Tarik Kücükler,,,,
60913,968.315437577885,1,Taro Satouchi,,,,
15234,976.448853443213,14,Taro Shirato,,,,
15688,921.498233861326,7,Tate Behning,,,,
117304,984.091568638521,3,Tate Haugan,,,,
39824,938.746697991042,22,Tatsuki Endo,,,,
92020,917.802054902967,5,Tatsuki Hachiya,,,,
157458,967.368178036996,1,Tatsuo Fukumoto,,,,
80404,982.513406314536,1,Tatsuo Takamatsu,,,,
78671,939.502672884889,3,Tatsusya Morita,,,,
40888,978.050977772821,1,Tatsuya Sagara,,,,
30287,936.627751629533,3,Tatyana Solovyeva,,,,
61335,898.965378788025,15,Tautvydas Kopustas,,,,
104249,1001.11378830102,1,Tautvydas Radzevičius,,,,
54985,1339.78968566736,54,Tayler Reid,,,,
32963,988.95583597687,18,Taylor Cecil,,,,
116739,972.882453406371,1,Taylor Charlton,,,,
71202,1047.54191302498,40,Taylor Forbes,,,,
24368,988.927452262415,16,Taylor Reid,,,,
23137,965.249543173813,2,Te Kawa Robb,,,,
132932,985.445561903853,2,Ted Eliazar Mwatha Ng'Ang'A,,,,
6891,970.128791515145,1,Ted Simpkins,,,,
50508,973.514661569732,1,Teddy Andersson,,,,
141067,1006.83476615121,1,Teemu Vesala,,,,
144023,973.876606469385,1,Tejendra  Das,,,,
52724,987.837304860907,1,Tekena Osifa,,,,
160640,953.513442333732,2,Temirlan Abdrakhimov,,,,
55763,940.807105010621,50,Temirlan Temirov,,,,
21822,984.69502431931,1,Temujin Gold,,,,
11031,999.028464043832,1,Tengwen Zhang,,,,
137236,951.461165583766,2,Teofilo Molioo,,,,
5757,888.69859472781,61,Teppei Takeuchi,,,,
124416,1025.05813253954,9,Teppei Tokuyama,,,,
160244,1015.73155536055,1,Teppei Tsuchiya,,,,
136243,965.191541536611,1,Teppo Malinen,,,,
5613,1205.56899259465,23,Terenzo Bozzone,,,,
24585,990.48236367631,1,Tero Hyppoelae,,,,
62115,958.202987941683,3,Terrence Olaria,,,,
14255,1053.44320720171,6,Terry Kerr,,,,
56653,967.68030056889,2,Teruji Agarie,,,,
74482,969.919590782655,1,Teruo Takizawa,,,,
96037,1010.20960854609,9,Tetsu Yoneya,,,,
60907,988.207329469777,1,Tetsuji Hikosaka,,,,
6387,969.858768150877,4,Tetsuro Fukumoto,,,,
6819,972.426790255258,3,Tetsuya Furukawa,,,,
109732,970.521293820278,1,Tetsuya Yoshizawa,,,,
141589,983.649977173709,1,Teva Feidt,,,,
143806,986.466770403811,1,Th Loyangamba,,,,
11190,942.118450914506,3,Thaddeus Cheong Wing Kit,,,,
66585,984.361903185243,1,Thaddeus Reichley,,,,
141922,966.141604859253,1,Thanachat Kongudom,,,,
28135,966.506736982922,6,Thanongsak Manchai,,,,
44074,956.474071462158,3,Thaworn Wongkhan,,,,
12172,934.129924994813,13,Theo Blignaut,,,,
74335,932.865202836573,5,Theo Charre,,,,
98629,985.043794223213,1,Theo Lachat,,,,
46752,998.449238294413,1,Theo Rebeyrotte,,,,
133321,1088.08365397658,10,Theo Texereau,,,,
50411,1005.26178162363,2,Therry Clemens,,,,
50430,1023.70974087831,1,Therry Leroy,,,,
56937,986.192547941745,1,Theunis Olivier,,,,
39289,1017.66886433446,1,Thiago Dossanto,,,,
124183,923.169650093388,6,Thiago Gomide Moreira,,,,
5775,1008.33862798733,4,Thiago Machado,,,,
124212,973.586304173793,1,Thiago Rios Sodre,,,,
34183,983.919707621485,1,Thiago Sandri,,,,
19214,947.893729086765,11,Thiago Vinhal,,,,
90034,891.875577709058,22,Thibaud Decurnex,,,,
163056,985.818356381328,1,Thibaut Delahaye,,,,
56273,970.36722685946,1,Thiego Paiva De Oliveira,,,,
160953,973.289876318486,1,Thierry Batonnier,,,,
160872,981.958047876048,1,Thierry Blin,,,,
160125,1001.89484245844,1,Thierry Bousquet,,,,
159998,1009.69619686025,1,Thierry Bruzi,,,,
160164,994.815835686432,1,Thierry Cabanne,,,,
66430,1004.63039645895,2,Thierry Collette,,,,
160737,986.00319460291,1,Thierry Conraud,,,,
160991,972.27858963677,1,Thierry De Puniet,,,,
160917,979.357596408779,1,Thierry Guilmot,,,,
145776,1048.84328346757,3,Thierry Henriet,,,,
150016,985.386295126868,1,Thierry Lecourieux,,,,
160930,976.90161446747,1,Thierry Mailhes,,,,
151627,992.546250572601,1,Thierry Mathis,,,,
148884,1018.21989889185,1,Thierry Mayoud,,,,
160852,985.425316499073,1,Thierry Olyslager,,,,
160936,975.745858259795,1,Thierry Pelletier,,,,
160922,978.346309727064,1,Thierry Preyssler,,,,
160993,971.989650584851,1,Thierry Simon,,,,
11972,999.598412972083,1,Thierry Verbinnen,,,,
159736,1017.35308173609,1,Thierry Vernere,,,,
74840,1006.44932473071,1,Thierry Zieger,,,,
6100,961.067660759046,12,Thijs Hubber,,,,
66792,1006.86795151345,1,Thilo Straus,,,,
20286,1000.37579628465,1,Thilo Zoberbier,,,,
128008,957.959211529114,2,Thimanu Hategekimana,,,,
9785,1012.46101198213,1,Thoman Bech,,,,
31325,945.988788874158,31,Thomas André,,,,
60714,988.112925570756,1,Thomas Bartusch,,,,
111920,916.950817069082,6,Thomas Bilodeau,,,,
18719,1288.65454664757,61,Thomas Bishop,,,,
18459,943.491999159677,4,Thomas Brown,,,,
161760,977.050812530583,2,Thomas Cano Guzman,,,,
165255,1003.66976621254,5,Thomas Castañeda Maldonado,,,,
54510,969.922259397488,1,Thomas Chevrie,,,,
106790,980.548805524233,1,Thomas Cremers,,,,
96273,1017.20905752665,10,Thomas Davis,,,,
97135,1007.65296424484,2,Thomas Deffains,,,,
54551,969.504419477836,1,Thomas Desvaux,,,,
9561,975.146155977395,1,Thomas Edwin Henderson,,,,
30445,942.633502325662,4,Thomas Eickelberg,,,,
6444,946.594177737121,4,Thomas Elliott,,,,
165614,1000.11474866283,1,Thomas Feldmann,,,,
17319,954.979977693085,3,Thomas Freudemann,,,,
72467,989.733125196775,1,Thomas Frisch,,,,
115571,1017.11890605358,3,Thomas Guilmot,,,,
15265,1141.15950443648,7,Thomas Hellriegel,,,,
151577,1016.78867481503,1,Thomas Hoffmann,,,,
44184,983.638687995461,1,Thomas Hohl,,,,
10473,960.193336660322,5,Thomas Jandl,,,,
17164,972.914626218472,1,Thomas Jaunich,,,,
17299,967.931565558329,3,Thomas John,,,,
22876,990.751400749722,11,Thomas Jurgens,,,,
147979,975.169892297079,1,Thomas Komorowski,,,,
21378,1015.72478570577,4,Thomas Leutenegger,,,,
83083,1019.78131229111,2,Thomas Lohier,,,,
151617,997.394735421086,1,Thomas Mausberger,,,,
10757,959.261671076897,3,Thomas Metzner,,,,
18216,995.162091121194,1,Thomas Nielsen,,,,
166769,1009.11853696003,2,Thomas Nielsen,,,,
67143,969.005325895187,1,Thomas O'Donovan,,,,
151643,986.081604107955,1,Thomas Payot,,,,
43811,1006.1757262026,1,Thomas Perchard,,,,
151649,983.818977845329,1,Thomas Pfeifer,,,,
130821,1001.65315885116,2,Thomas Pietrera,,,,
93023,994.386291092624,2,Thomas Renneteau,,,,
106864,854.086650004352,13,Thomas Roos,,,,
93537,1074.97009048834,9,Thomas Sayer,,,,
6327,952.409178771851,2,Thomas Simmons,,,,
104984,971.12131115114,27,Thomas Sonnery-Cottet,,,,
11979,1048.24823306116,62,Thomas Springer,,,,
29879,989.683855878153,5,Thomas Strange Hansen,,,,
160112,1001.24862987067,1,Thomas Tabuka Bifwoli,,,,
8403,989.383371995302,1,Thomas Taylor,,,,
16478,896.814913734264,8,Thomas Thalhammer,,,,
7566,971.067385069694,1,Thomas Tittel,,,,
167639,985.26456239685,1,Thomas Tollstedt,,,,
92546,974.781405861648,1,Thomas Trengrove,,,,
11925,999.423243038179,1,Thomas Waldbauer,,,,
54517,995.688493163721,1,Thomas Wegmann,,,,
99090,939.963572233132,23,Thomas Windisch,,,,
156286,1001.29319585639,1,Thomas Zoidl,,,,
51299,961.568733155479,2,Thomaz Tropiano Neto,,,,
105973,977.902804826738,3,Thor Bendix Madsen,,,,
107250,997.764081951571,1,Thor Noguerol,,,,
18203,1008.63138342263,2,Thorbjorn Jensen,,,,
61609,975.5702543865,1,Thøger Haugstrup,,,,
44463,945.059764620762,3,Tiaan Rossouw,,,,
74291,985.279719731931,1,Tiago Cochicho,,,,
73173,1014.68770208701,3,Tiago Coutinho,,,,
47245,999.716421846184,1,Tiago Emanuel Dos Santos,,,,
93708,932.352437177108,21,Tiago Fonseca,,,,
63931,968.214105357425,1,Tiago Haib,,,,
10573,953.995853092787,3,Tiago Lobo,,,,
55786,969.334722847886,4,Tiago Maia,,,,
20080,949.077662183816,4,Tiago Marques,,,,
6215,975.615105181696,2,Tiago Neves,,,,
98131,982.390078907444,1,Tiago Pinto,,,,
79911,970.619847911168,6,Tianqi Sha,,,,
22847,968.171886534057,1,Tianwei Zou,,,,
72705,990.224291858029,7,Tibor Lehmann,,,,
167020,987.058633381865,1,Tien Yu Chiang,,,,
21436,1003.51583700986,3,Tihomir Bobolanovic,,,,
121579,930.659964379763,5,Tik Long Hung,,,,
82815,947.894725175248,2,Tikaram Thapa,,,,
66443,977.885591543862,1,Tilio Rivoldini,,,,
138528,992.67623164208,1,Till Clijsen,,,,
135431,995.116814703864,2,Till Kramp,,,,
66762,986.482766328267,1,Tilmann Jeschke,,,,
15218,1041.70850748268,7,Tim Bentley,,,,
14921,987.202256613851,1,Tim Byrne,,,,
23758,960.808804402502,2,Tim Christmann,,,,
5305,1315.11275920706,107,Tim Don,,,,
11341,919.402753191567,9,Tim Dullaart,,,,
57802,958.985950343825,3,Tim Fleming,,,,
10118,918.084654682423,44,Tim George,,,,
106885,1285.66501274357,22,Tim Hellwig,,,,
93753,988.458636235236,2,Tim Hendricks,,,,
64397,1003.57578913397,1,Tim Jacobs,,,,
66882,971.640059983827,1,Tim Key,,,,
6407,1023.62723642151,3,Tim Kitching,,,,
10932,1072.39575680865,5,Tim Lange,,,,
5792,1013.63433563994,2,Tim Mackiewicz,,,,
6197,988.888302958454,3,Tim Marr,,,,
9558,977.812983641173,1,Tim Mcclure,,,,
30111,932.727431471687,5,Tim Otto,,,,
6098,1005.96431288978,6,Tim Porter,,,,
103654,950.997443768489,2,Tim Russell,,,,
29174,958.193343075049,2,Tim Sandfort,,,,
79045,1077.25036982109,12,Tim Siepmann,,,,
66883,970.409290753058,1,Tim Snow,,,,
145747,1008.38705924454,2,Tim Stewart,,,,
66231,989.44625890409,1,Tim Tapply,,,,
19107,980.828333300831,5,Tim Van Hamme,,,,
26864,1115.90283802262,19,Tim Van Hemel,,,,
57730,979.610103377324,1,Tim Ziehl,,,,
105335,958.256719289997,4,Timi Malinen,,,,
22050,1021.72203566189,1,Timo Bracht,,,,
127367,973.420109581843,1,Timo Suter,,,,
11915,986.33233394727,1,Timo Weber,,,,
89786,1022.32653301713,1,Timofey Merkulov,,,,
72636,900.297788182197,15,Timothee Hugnin,,,,
166703,982.245933311052,1,Timothy Cosulich,,,,
10768,1110.9077498106,12,Timothy Deboom,,,,
73448,936.753352648979,3,Timothy Dewailly,,,,
6199,1134.44361511804,38,Timothy O'Donnell,,,,
8904,1001.1461559774,1,Timothy Rogers,,,,
8406,969.94643172961,2,Timothy Watson,,,,
75970,987.089828291793,1,Timothy Winslow,,,,
131725,973.245114742266,3,Timson Jude Irowane,,,,
117026,905.532974762524,4,Timur  Khalitov,,,,
57922,993.867146504696,1,Timur Akhmedov,,,,
11327,992.754868273903,3,Timur Davletbayev,,,,
142882,982.254525669648,1,Ting Yu Chen,,,,
57255,981.823034372784,1,Tino Razafindrafidy,,,,
116905,978.383436660718,1,Tirso Blancas Ramirez,,,,
63673,950.692779857382,2,Titas Pumputis,,,,
39314,969.215062299341,1,Tito Rodriguez,,,,
39457,975.351278297842,1,Tito Roldan Usero,,,,
124812,1007.61283688304,7,Titouan Scheunemann,,,,
94563,1103.42770498646,36,Tjebbe Kaindl,,,,
17158,976.513358543175,2,Tobias Dehmer,,,,
11025,1008.74962806035,1,Tobias Krisa,,,,
66905,986.738317487614,1,Tobias Schwarz,,,,
61001,970.087848494865,2,Toby Colombe,,,,
16118,963.277000717788,2,Toby Coote,,,,
111843,959.031396823258,10,Toby Croudson,,,,
144053,998.385018933104,1,Toby Powers,,,,
83549,979.533959717438,1,Todd Brown,,,,
161147,991.757960525056,1,Todd Clark,,,,
11803,1127.88159025659,21,Todd Leckie,,,,
148570,994.431109925821,3,Todd McAllister,,,,
6892,990.492427878782,1,Todd Menzel,,,,
67121,1030.73854900191,4,Todd Voss,,,,
19601,959.747904391366,3,Todd Wiley,,,,
39275,974.913060738638,1,Toedsak Ramrit,,,,
71146,972.455771652645,1,Tolkachev Dimitry,,,,
71099,997.40044288913,1,Tolmino Mela,,,,
60997,992.01619833596,3,Tom Barr,,,,
11897,1048.47477392222,12,Tom Carier,,,,
21870,998.738882689782,28,Tom Davison,,,,
103720,958.070147119109,2,Tom Duncan,,,,
75835,984.053938963913,1,Tom Eickelberg,,,,
19260,1002.15936736264,2,Tom Evans,,,,
61057,1000.83663550328,1,Tom Geudens,,,,
84731,973.024560088688,2,Tom Havekes,,,,
25672,945.741125536518,5,Tom Honig,,,,
15842,946.137522361394,3,Tom Jepson,,,,
160772,1011.42260715628,1,Tom Lerno,,,,
8212,977.286604488354,1,Tom Lokody,,,,
24771,986.618786938853,1,Tom Lorenzen,,,,
23094,985.563273373399,1,Tom Macdonald,,,,
30802,990.990343514553,1,Tom Mager,,,,
111049,977.696088415542,1,Tom Masamitsu,,,,
46110,973.815120236198,3,Tom Mclaughlin,,,,
46700,996.298617485713,3,Tom Mets,,,,
11841,978.099226221875,2,Tom Moyes,,,,
63651,1364.02977503496,39,Tom Richard,,,,
7570,966.64166084174,5,Tom Room,,,,
71424,999.649484837515,1,Tom Schleisch,,,,
23750,976.408522127751,3,Tom Soderdahl,,,,
40313,1017.80160359277,11,Tom Suetens,,,,
123360,1012.00315530887,6,Tom Van Cappellen,,,,
28498,975.472250555759,11,Tom Vanderhoogerstraete,,,,
136698,977.343346208646,1,Tom Warren,,,,
96849,969.140817615718,1,Tom Wassermann,,,,
39970,993.206990429932,1,Tom Watts,,,,
21072,991.180508231988,1,Tomas Baca,,,,
157443,992.241399729373,1,Tomas Bursa,,,,
93583,988.337782894666,5,Tomas Clivio,,,,
93718,973.989643725195,1,Tomas Galindez,,,,
15053,1011.63964379613,1,Tomas Gattringer,,,,
50496,979.950492308764,2,Tomas Gustavsson,,,,
5993,984.320374780369,3,Tomas Jurkovic,,,,
25669,940.767233662707,7,Tomas Kabrhel,,,,
18312,1052.92489496005,6,Tomas Klima,,,,
15267,1086.65396377733,11,Tomas Kocar,,,,
21636,992.580237622802,1,Tomas Korinek,,,,
106509,907.162411372428,18,Tomas Kriz,,,,
23056,884.41306173124,21,Tomas Kroupa,,,,
41359,965.518540258553,2,Tomas Kubek,,,,
20078,1007.37728326824,4,Tomas Kypta,,,,
26479,993.873184863176,1,Tomas Matera,,,,
26234,870.453313352742,16,Tomas Olavarria,,,,
39162,913.439116875554,10,Tomas Perucca,,,,
78629,1011.8470811053,1,Tomas Petr,,,,
82612,937.829219250849,4,Tomas Plojhar,,,,
50494,1000.46202999079,1,Tomas Rattasep,,,,
23826,930.499887312374,33,Tomas Renc,,,,
112775,953.627131982389,4,Tomas Rodriguez,,,,
46243,941.512001002475,2,Tomas Santacruz,,,,
23561,1016.55844597946,19,Tomas Svoboda,,,,
106707,921.804168478615,8,Tomas Tolkunov,,,,
20381,943.817111630058,2,Tomas Vitek,,,,
15127,1009.51245584273,5,Tomas Wiker,,,,
10741,987.556616264435,2,Tomas Zdrazil,,,,
96605,997.997518480164,23,Tomas Zikmund,,,,
42003,905.31335393275,11,Tomasz Brembor,,,,
6953,997.830028943938,3,Tomasz Gagola,,,,
41390,934.835003822441,22,Tomasz Marcinek,,,,
67162,973.419118998635,1,Tomasz Nadolski,,,,
96077,930.291977027339,5,Tomasz Szala,,,,
10960,1008.27201112196,2,Tomaz Sink,,,,
67052,981.826352064837,1,Tomica Leskovic,,,,
97651,981.603895621541,1,Tomislav Fučkar,,,,
10786,949.734725026438,3,Tomislav Ivrlac,,,,
90182,983.288106147857,1,Tomislav Katalenić,,,,
30452,1025.91564268428,24,Tommaso Crivellaro,,,,
71739,969.302748806518,2,Tommaso Pavan,,,,
165813,977.628262176348,1,Tommaso Puccini,,,,
21180,976.344885609128,3,Tommi Putkuri,,,,
18699,1019.98206532553,2,Tommy Brown,,,,
156815,972.198450669432,1,Tommy Nielsen,,,,
39525,1163.94846923421,50,Tommy Zaferes,,,,
71527,970.24083297792,1,Tomo Shinozaki,,,,
13286,865.234038215217,6,Tomoharu Shirakata,,,,
6503,937.374505241322,5,Tomohiko Kano,,,,
66558,976.877491043103,1,Tomohiro Kanzaki,,,,
66102,936.522107280258,3,Tomohiro Kinoshita,,,,
53633,975.203698404594,2,Tomohisa Takaba,,,,
125415,976.136067367698,2,Tomohito Ohi,,,,
160249,999.440646269638,1,Tomoji Ono,,,,
15117,983.767384572436,11,Tomokazu Fukushima,,,,
6472,871.267484734505,14,Tomokazu Miyazaki,,,,
15884,996.190487978425,1,Tomokazu Takabe,,,,
71521,985.978537895953,1,Tomoki Nakagawa,,,,
95640,1008.2009838492,1,Tomoki Trees,,,,
31444,909.184515629504,14,Tomoo Chiba,,,,
6859,976.150279184021,2,Tomotusgu Hara,,,,
9754,1006.25470601772,3,Tomoya Hara,,,,
85879,958.904155074166,3,Tomoya Hotta,,,,
72046,983.780163745659,1,Tomoyuki Kaneda,,,,
12783,1008.76628358633,6,Tomoyuki Ono,,,,
143716,967.682200452116,2,Tomás Angulo Cordero,,,,
116886,996.303436660718,1,Toni Condes Martinez,,,,
58513,999.999456369906,2,Toni Elezović,,,,
50214,952.65435876418,2,Tony Chui Kam Tong,,,,
10413,1028.94772323769,12,Tony Deboom,,,,
12814,1292.93762477616,77,Tony Dodds,,,,
141587,1002.84997717371,1,Tony Ezmiro,,,,
5851,1329.59389587215,78,Tony Moulai,,,,
15354,1016.48366562441,3,Tony O'Hagan,,,,
67127,977.281187964152,1,Tony Ryan,,,,
46196,1220.15578728498,37,Tony Smoragiewicz,,,,
11753,958.818131503911,2,Tony Weed,,,,
24681,964.873831186846,3,Tony White,,,,
107197,974.456038438503,1,Torben Lykke Lauridsen,,,,
7047,971.651887039561,1,Torbjorn Sindballe,,,,
6406,952.893984366255,11,Torsten Abel,,,,
66214,1005.44625890409,1,Torsten Farnschlader,,,,
58505,977.55509426807,2,Toshihiro Nishio,,,,
9755,963.578009874192,2,Toshihito Ino,,,,
116410,925.063536502816,20,Toshiki Sakakibara,,,,
9764,971.855710244779,1,Toshimi Ono,,,,
151250,995.824024591437,1,Toshiro Tamura,,,,
15228,926.409668096646,12,Toshiyuki Nakayama,,,,
12716,999.660564217465,1,Toto Chipeta,,,,
96665,902.757163812772,9,Touki Maeda,,,,
11284,1092.91637736552,6,Toumy Degham,,,,
24923,1004.38125956387,1,Tracey Harris,,,,
6138,998.327089336075,6,Travis Campbell,,,,
67015,955.750149546305,4,Travis Chater,,,,
108562,929.265407328724,9,Travis Coleman,,,,
33941,902.149263123934,28,Travis Johnston,,,,
5737,986.356056175015,2,Travis Kuhl,,,,
98843,913.849906405327,10,Travis Mcgrath,,,,
116765,983.23901199952,1,Travis Saunders,,,,
5595,1123.24622309956,26,Trent Chapman,,,,
81148,1142.21514090483,19,Trent Dodds,,,,
29149,987.462476507039,1,Trent Muffett,,,,
92306,1099.60495293468,49,Trent Thorpe,,,,
143480,975.131163504729,2,Trent Wallace ,,,,
6893,1002.30258180503,3,Trenton Tollakson,,,,
110416,960.349698733969,2,Trevor Baptiste,,,,
11926,997.241424856361,1,Trevor Blair,,,,
38897,973.519257211664,2,Trevor Davies,,,,
159411,947.695564902832,5,Trevor Foley,,,,
158812,1014.96291558496,1,Trevor K. Mwamisi,,,,
50177,1009.56707990619,2,Trevor Meyer,,,,
67021,962.016793052758,2,Trevor Millar,,,,
5948,899.388281992368,12,Trevor Woods,,,,
8245,985.544964674655,1,Tristan Calwell,,,,
112869,936.198499011018,3,Tristan Olij,,,,
113383,964.369607791807,10,Tristen Jones,,,,
8185,974.156840402341,1,Troy Drinan,,,,
15226,1022.8264814515,7,Troy Fidler,,,,
96114,955.126767394628,3,Troy Kua,,,,
132214,958.736529498338,2,Troy Llanos,,,,
39496,1019.25019394632,2,Troy Main,,,,
10405,1008.26836716109,15,Troy McKinna,,,,
46016,998.551848021951,3,Troy Mcalister,,,,
123622,923.468092202675,12,Troy Whittington,,,,
153634,978.036236986712,1,Tserenbat Tsedendamba,,,,
24620,1005.25882808782,1,Tsubasa Morita,,,,
5728,837.717052329962,71,Tsukasa Hirano,,,,
30558,949.271438387905,3,Tsutomu Iwabuchi,,,,
160250,995.949737178729,1,Tsuyoshi Ariga,,,,
96662,967.9545596393,1,Tsuyoshi Matsushima,,,,
9772,946.050001734935,2,Tsuyoshi Watanabe,,,,
113555,973.302667685057,3,Tsz Ho Li,,,,
84908,1033.33637964928,22,Tsz To Wong,,,,
96118,990.017380734914,29,Tuan Chun Chang,,,,
77460,989.109059535932,1,Tucker Murphy,,,,
111742,985.315957647734,1,Tucker Wetmore,,,,
14154,971.462851578458,1,Tunahan Toksoz,,,,
7928,1024.27767888429,3,Tunc Gursel,,,,
121357,986.685047227186,1,Tuncer Temiz,,,,
26753,990.210634688493,1,Tunga Kayim,,,,
22321,968.928946951854,1,Turgut Alp Avsaroglu,,,,
165795,995.71749285815,1,Tushar Deka,,,,
102639,931.044968411316,13,Tuur Lemmens,,,,
62127,1012.60816085842,1,Txomin Bustindui,,,,
10756,969.676063676558,11,Tyler Bredschneider,,,,
5345,1165.88211486696,31,Tyler Butterfield,,,,
88336,944.897685970508,7,Tyler Evans,,,,
47924,972.178436773212,1,Tyler Gleason,,,,
20010,976.933574039777,3,Tyler Johnson,,,,
49411,1273.19247698521,71,Tyler Mislawchuk,,,,
29118,985.8104792423,1,Tyler Rodgers,,,,
82332,973.337886953188,1,Tyler Shane Chong,,,,
79730,1071.64289769131,30,Tyler Smith,,,,
16151,1013.63827266352,1,Tyrone Mccarthy,,,,
39510,979.345407308188,5,Tyson Mahon,,,,
79951,933.942137101271,8,Tyson Wieland,,,,
116814,1017.3746465575,12,Tzu I Pan,,,,
6723,979.718563172541,1,Tzu-Hsiung Hsu,,,,
153354,956.775678461074,5,Udi Alhanaty,,,,
149004,976.985324484076,1,Udo Heinz,,,,
72470,1003.88049361783,1,Udo Jakobs,,,,
66835,991.243723774255,1,Uffe Flemmer,,,,
22427,957.772208729825,2,Ufuk Tunalioglu,,,,
39840,977.943885591288,1,Ugur Sancaktepe,,,,
149960,1002.61662719325,2,Ul Denša,,,,
26741,987.515641347795,2,Ulas Ersin,,,,
13828,965.982530127882,3,Ulf Bartels,,,,
61355,1066.82258261789,8,Uli Hagmann,,,,
15496,1025.96472816412,1,Uli Mutscheller,,,,
167568,992.663667561026,1,Ulises Emir Vergara Aybar,,,,
28290,1000.79025824244,1,Ulises Giusti,,,,
84785,972.462121015832,1,Ulises Otero,,,,
15349,1070.03743749797,4,Ulrich Ghisler,,,,
17025,949.614259136326,4,Ulrich Katzer,,,,
110428,983.276067177353,1,Ulrich Ziehl,,,,
66353,976.872069347298,1,Ulrik Persson,,,,
66346,969.839102314331,1,Umberto Mazzini,,,,
117175,956.724916032432,4,Umidbek Alimov,,,,
17701,928.167372677178,3,Umut Dinc,,,,
16705,925.247909713594,8,Ungur Sorin-Cristian,,,,
142855,951.269656646545,2,Uong Lymeng,,,,
66823,972.957764146952,1,Urbino Santos,,,,
63999,952.009344280336,6,Urh Klenovšek,,,,
23333,956.060924980719,3,Uri Martinez,,,,
5886,899.592261125038,17,Uri Zilberman,,,,
113466,961.128545217157,5,Urko Herran Aguilar,,,,
67053,990.808808205188,1,Uros Macek,,,,
6415,938.712894051253,19,Uros Seme,,,,
151591,1008.06140208775,1,Urs Affolter,,,,
151571,1022.93008895644,1,Urs Burgisser,,,,
9896,975.517407541371,2,Urs Messikommer,,,,
26770,1010.63616660339,1,Ustun Sonmezler,,,,
22082,1041.15488228657,4,Uwe Widmann,,,,
30282,1181.40486310479,80,Uxio Abuin Ares,,,,
159734,1017.64202078801,1,Uzal Seroude,,,,
135253,961.018736319296,3,Uzziel Valderrabano Chavez,,,,
14649,976.085622667215,2,Uğur Misirlioglu,,,,
21640,977.42234288596,1,Vaclav Kyral,,,,
